"meta.src_ip.keyword: Descending","meta.dst_ip.keyword: Descending","start: Descending","end: Descending","file_size_MB: Descending","percent_retrans: Descending","values.tcp_rtt_min: Descending","values.tcp_rtt_max: Descending","values.tcp_rtt_std: Descending","Max throughput_Mbps"
"dtn07.nersc.gov","ie14.ncsa.illinois.edu","December 1st 2017, 11:40:59.000","December 1st 2017, 11:42:20.000","1,807.59","0.001","52.781","100.988","4.064","178.2"
"dtn07.nersc.gov","ie14.ncsa.illinois.edu","December 1st 2017, 11:40:59.000","December 1st 2017, 11:42:20.000","1,543.51",0,"52.843","119.001","5.347","152.1"
"dtn07.nersc.gov","ie14.ncsa.illinois.edu","December 1st 2017, 11:40:59.000","December 1st 2017, 11:42:20.000","1,186.74","0.001","52.66","87.571","5.676",117
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","July 24th 2017, 06:19:10.000","July 24th 2017, 06:23:25.000","24,549.359","0.001","52.645","92.639","1.043","769.1"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","July 24th 2017, 06:19:10.000","July 24th 2017, 06:23:25.000","24,373.199","0.001","52.624","92.955","1.614",764
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 09:11:13.000","December 9th 2017, 09:11:23.000","862.25",0,"52.648","91.905","5.42","680.9"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 09:11:13.000","December 9th 2017, 09:11:23.000","349.15",0,"52.641","92.466","5.067","274.6"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 09:11:13.000","December 9th 2017, 09:11:23.000","162.36",0,"52.639","95.998","5.228","128.2"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 09:11:13.000","December 9th 2017, 09:11:23.000","126.47",0,"52.647","92.238","6.31","99.9"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 15:05:14.000","December 9th 2017, 15:05:22.000","614.39","0.001","52.636","92.42","4.661","634.2"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 15:05:14.000","December 9th 2017, 15:05:22.000","436.82",0,"52.638","92.463","4.731","449.2"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 15:05:14.000","December 9th 2017, 15:05:22.000","364.2",0,"52.635","96.017","3.749","375.5"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 15:05:14.000","December 9th 2017, 15:05:22.000","275.99",0,"52.666","92.922","3.64","284.5"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 11:58:32.000","December 9th 2017, 11:58:39.000","503.32",0,"52.639","91.946","4.532","559.2"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 11:58:32.000","December 9th 2017, 11:58:39.000","482.35","0.002","52.641","91.825","5.142","530.8"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 11:58:32.000","December 9th 2017, 11:58:39.000","457.18",0,"52.635","100.675","6.206",508
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 11:58:32.000","December 9th 2017, 11:58:39.000","452.1","0.002","52.638","92.634","6.253","502.3"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 10:01:46.000","December 9th 2017, 10:01:57.000","634.16","0.001","52.64","110.652","4.421","467.6"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 10:01:46.000","December 9th 2017, 10:01:57.000","628.83","0.001","52.649","92.522","2.816",462
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 10:01:46.000","December 9th 2017, 10:01:57.000","560.7","0.002","52.638","97.227","4.776","413.8"
"dtn07.nersc.gov","ie13.ncsa.illinois.edu","December 9th 2017, 10:01:46.000","December 9th 2017, 10:01:57.000","516.6","0.002","52.643","97.523","4.251","380.9"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 12th 2017, 00:54:53.000","December 12th 2017, 00:55:04.000","710.74",0,"52.641","92.136","5.048","492.7"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 12th 2017, 00:54:53.000","December 12th 2017, 00:55:04.000","301.99",0,"52.623","98.597","5.579","209.9"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 12th 2017, 00:54:53.000","December 12th 2017, 00:55:04.000","161.06",0,"52.617","100.969","9.354","111.9"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 12th 2017, 00:54:53.000","December 12th 2017, 00:55:04.000","142.62",0,"52.604","110.992","7.073","99.1"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 15:10:31.000","December 9th 2017, 15:10:45.000","759.94",0,"52.632","92.277","3.105","424.8"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 15:10:31.000","December 9th 2017, 15:10:45.000","641.73",0,"52.619","91.864","3.577",358
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 15:10:31.000","December 9th 2017, 15:10:45.000","608.18",0,"52.63","101.037","4.661",340
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 15:10:31.000","December 9th 2017, 15:10:45.000","578.82","0.002","52.641","96.068","4.833","323.6"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 14:54:30.000","December 9th 2017, 14:54:46.000","852.76","0.067","52.649","114.454","3.947","418.8"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 14:54:30.000","December 9th 2017, 14:54:46.000","788.53","0.034","52.646","92.135","4.42","377.1"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 14:54:30.000","December 9th 2017, 14:54:46.000","553.09","0.126","52.653","112.173","4.608","271.5"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 14:54:30.000","December 9th 2017, 14:54:46.000","453.32","0.063","52.661","99.644","3.313","222.8"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 1st 2017, 11:40:59.000","December 1st 2017, 11:42:20.000","4,134.47","0.001","52.679","91.772","3.677","408.8"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 1st 2017, 11:40:59.000","December 1st 2017, 11:42:20.000","3,873.03","0.001","52.654","91.877","3.592","383.2"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 1st 2017, 11:40:59.000","December 1st 2017, 11:42:20.000","3,393.09","0.001","52.657","110.065","4.286","335.7"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 1st 2017, 11:40:59.000","December 1st 2017, 11:42:20.000","3,328.5","0.001","52.676","99.804","4.077","329.3"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 1st 2017, 11:40:59.000","December 1st 2017, 11:42:20.000","2,017.47","0.001","52.657","91.599","5.333","198.9"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 11:42:36.000","December 9th 2017, 11:42:46.000","465.57","0.002","52.637","100.958","3.419","394.1"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 11:42:36.000","December 9th 2017, 11:42:46.000","461.38","0.002","52.656","92.381","2.665","388.5"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 11:42:36.000","December 9th 2017, 11:42:46.000","439.09","0.002","52.673","92.368","3.029","371.7"
"dtn07.nersc.gov","ie12.ncsa.illinois.edu","December 9th 2017, 11:42:36.000","December 9th 2017, 11:42:46.000","394.27",0,"52.655","100.934","3.102","333.8"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 15:42:41.000","December 9th 2017, 15:42:49.000","908.18","0.001","52.64","91.943","3.816","894.8"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 15:42:41.000","December 9th 2017, 15:42:49.000","583.01","0.002","52.614","92.337","4.029","576.5"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 15:42:41.000","December 9th 2017, 15:42:49.000","146.8",0,"52.611","92.71","3.006","145.2"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 15:42:41.000","December 9th 2017, 15:42:49.000","146.8",0,"52.639","92.559","2.844","145.2"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 14:00:23.000","December 9th 2017, 14:00:30.000","650.12",0,"52.631","92.642","3.671","732.5"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 14:00:23.000","December 9th 2017, 14:00:30.000","630.19",0,"52.65","91.915","3.496","707.1"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 14:00:23.000","December 9th 2017, 14:00:30.000","566.23","0.002","52.644","92.105","4.492",638
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 14:00:23.000","December 9th 2017, 14:00:30.000","557.85",0,"52.613","95.936","4.5","628.6"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 10:28:16.000","December 9th 2017, 10:28:25.000","637.54",0,"52.654","93.4","3.132","556.8"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 10:28:16.000","December 9th 2017, 10:28:25.000","616.57","0.001","52.658","92.572","2.919","536.7"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 10:28:16.000","December 9th 2017, 10:28:25.000","562.04",0,"52.63","93.371","3.065","490.9"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 10:28:16.000","December 9th 2017, 10:28:25.000","509.8",0,"52.648","93.376","3.296","445.2"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 13:49:44.000","December 9th 2017, 13:49:56.000","817.89",0,"52.629","95.977","3.641","527.2"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 13:49:44.000","December 9th 2017, 13:49:56.000","700.7",0,"52.607","94.972","3.414","449.5"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 13:49:44.000","December 9th 2017, 13:49:56.000","620.76",0,"52.618","91.749","2.923","400.2"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 9th 2017, 13:49:44.000","December 9th 2017, 13:49:56.000","599.79","0.001","52.612","96.076","3.205","386.6"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 11th 2017, 15:49:58.000","December 11th 2017, 16:00:57.000","40,452.762","0.001","52.596","111.971","8.692","490.7"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 11th 2017, 15:49:58.000","December 11th 2017, 16:00:57.000","11,136.43","0.001","52.603","215.835","17.755","135.1"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 11th 2017, 15:49:58.000","December 11th 2017, 16:00:57.000","10,990","0.001","52.603","212.164","15.845","133.3"
"dtn07.nersc.gov","ie11.ncsa.illinois.edu","December 11th 2017, 15:49:58.000","December 11th 2017, 16:00:57.000","10,935.83","0.001","52.603","217.697","15.193","132.6"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 13:07:22.000","December 9th 2017, 13:07:28.000","817.73","0.001","52.635","92.508","4.555","1,051.7"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 13:07:22.000","December 9th 2017, 13:07:28.000","221.2",0,"52.637","91.856","3.787","282.7"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 13:07:22.000","December 9th 2017, 13:07:28.000","204.5",0,"52.626","95.908","3.789","262.6"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 13:07:22.000","December 9th 2017, 13:07:28.000","155.52",0,"52.625","95.927","4.148",200
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 15:42:41.000","December 9th 2017, 15:42:49.000","729.81",0,"52.602","92.414","4.516","717.3"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 15:42:41.000","December 9th 2017, 15:42:49.000","722.21","0.001","52.603","92.41","3.213","706.3"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 15:42:41.000","December 9th 2017, 15:42:49.000","700.45",0,"52.603","92.423","6.282","688.4"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 15:42:41.000","December 9th 2017, 15:42:49.000","687.87",0,"52.651","92.058","5.387",676
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 09:29:36.000","December 9th 2017, 09:29:46.000","687.87","0.001","52.633","92.412","4.885","532.7"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 09:29:36.000","December 9th 2017, 09:29:46.000","416.58",0,"52.641","91.938","4.059","320.8"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 09:29:36.000","December 9th 2017, 09:29:46.000","360.71","0.002","52.643","92.758","3.64","279.4"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 09:29:36.000","December 9th 2017, 09:29:46.000","255.85",0,"52.644","95.957","3.95","198.1"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 13:02:00.000","December 9th 2017, 13:02:14.000","888.77",0,"52.626","91.82","3.02","503.9"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 13:02:00.000","December 9th 2017, 13:02:14.000","704.65",0,"52.616","92.493","3.36","400.4"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 13:02:00.000","December 9th 2017, 13:02:14.000","654.32",0,"52.62","91.876","2.813","371.8"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 13:02:00.000","December 9th 2017, 13:02:14.000","583.01",0,"52.606","96.001","3.197","331.3"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 14:49:11.000","December 9th 2017, 14:49:19.000","529.67",0,"52.641","92.697","3.331","485.9"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 14:49:11.000","December 9th 2017, 14:49:19.000","484.57",0,"52.635","92.108","3.149","444.6"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 14:49:11.000","December 9th 2017, 14:49:19.000","442.24",0,"52.646","95.988","3.322","406.2"
"dtn07.nersc.gov","ie10.ncsa.illinois.edu","December 9th 2017, 14:49:11.000","December 9th 2017, 14:49:19.000","442.35",0,"52.643","91.947","3.152","404.4"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 9th 2017, 13:39:04.000","December 9th 2017, 13:39:14.000","807.92",0,"52.615","96.926","5.641","643.1"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 9th 2017, 13:39:04.000","December 9th 2017, 13:39:14.000","479.08",0,"52.618","107.965","4.651","381.4"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 9th 2017, 13:39:04.000","December 9th 2017, 13:39:14.000","477.32",0,"52.621","98.889","4.944","378.8"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 9th 2017, 13:39:04.000","December 9th 2017, 13:39:14.000","469.56",0,"52.617","101.717","6.359","373.4"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 9th 2017, 10:38:53.000","December 9th 2017, 10:39:01.000","397.63","0.002","52.641","92.468","4.393","429.9"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 9th 2017, 10:38:53.000","December 9th 2017, 10:39:01.000","324.89","0.003","52.647","91.736","4.089","353.1"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 9th 2017, 10:38:53.000","December 9th 2017, 10:39:01.000","315.87","0.003","52.643",101,"6.335","343.8"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 9th 2017, 10:38:53.000","December 9th 2017, 10:39:01.000","249.41",0,"52.651","97.02","4.928","271.1"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 12th 2017, 00:52:24.000","December 12th 2017, 00:52:44.000","1,042.81","0.001","52.639","108.711","6.698",423
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 12th 2017, 00:52:24.000","December 12th 2017, 00:52:44.000","764.57",0,"52.621","125.606","6.995","310.6"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 12th 2017, 00:52:24.000","December 12th 2017, 00:52:44.000","728.06",0,"52.645","107.321","7.137","295.8"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 12th 2017, 00:52:24.000","December 12th 2017, 00:52:44.000","690.24","0.001","52.645","109.906","7.69","280.4"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 11th 2017, 20:06:38.000","December 11th 2017, 20:06:47.000","439.92",0,"52.629","106.049","8.715","380.1"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 11th 2017, 20:06:38.000","December 11th 2017, 20:06:47.000","231.27",0,"52.643","106.846","6.603","200.4"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 11th 2017, 20:06:38.000","December 11th 2017, 20:06:47.000","109.06",0,"52.663","93.172","7.836","94.5"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 11th 2017, 20:06:38.000","December 11th 2017, 20:06:47.000","106.31",0,"52.647","113.027","11.469","92.1"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 11th 2017, 20:03:12.000","December 11th 2017, 20:03:51.000","1,874.86",0,"52.646","92.707","4.085","379.8"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 11th 2017, 20:03:12.000","December 11th 2017, 20:03:51.000","1,061.16","0.001","52.655","105.764","4.989","215.1"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 11th 2017, 20:03:12.000","December 11th 2017, 20:03:51.000","736.21","0.001","52.643","94.212","4.761","149.3"
"dtn07.nersc.gov","ie09.ncsa.illinois.edu","December 11th 2017, 20:03:12.000","December 11th 2017, 20:03:52.000","855.55","0.001","52.652","92.637","4.29","172.4"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 9th 2017, 15:05:14.000","December 9th 2017, 15:05:22.000","609.74","0.001","52.644","92.212","3.849",636
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 9th 2017, 15:05:14.000","December 9th 2017, 15:05:22.000","609.66",0,"52.643","92.013","3.603","631.8"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 9th 2017, 15:05:14.000","December 9th 2017, 15:05:22.000","222.3","0.004","52.649","92.669","3.252","230.1"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 9th 2017, 15:05:14.000","December 9th 2017, 15:05:22.000","188.51",0,"52.615","91.923","3.68","195.1"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 9th 2017, 11:37:21.000","December 9th 2017, 11:37:27.000","250.15","0.004","52.66","61.748","3.112","397.1"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 9th 2017, 12:09:06.000","December 9th 2017, 12:09:10.000","201.88",0,"52.64","92.635","4.71","384.5"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 12th 2017, 00:50:36.000","December 12th 2017, 00:51:12.000","1,642.95",0,"52.65","91.724","3.903","365.8"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 12th 2017, 00:50:36.000","December 12th 2017, 00:51:12.000","1,288.13","0.001","52.638","92.92","4.055","287.3"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 12th 2017, 00:50:36.000","December 12th 2017, 00:51:12.000","599.79","0.001","52.627","91.95","4.535","133.8"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 12th 2017, 00:50:36.000","December 12th 2017, 00:51:12.000","528.29",0,"52.649","92.564","3.222","117.8"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 12th 2017, 00:52:24.000","December 12th 2017, 00:52:43.000","847.82",0,"52.632","109.621","8.061","364.7"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 12th 2017, 00:52:24.000","December 12th 2017, 00:52:43.000","749.64",0,"52.678","109.252","8.567","318.1"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 12th 2017, 00:52:24.000","December 12th 2017, 00:52:43.000","682.5","0.001","52.635","110.603","7.156","293.5"
"dtn07.nersc.gov","ie08.ncsa.illinois.edu","December 12th 2017, 00:52:24.000","December 12th 2017, 00:52:43.000","644.44","0.001","52.664","109.004","8.248","277.2"
"dtn07.nersc.gov","ie07.ncsa.illinois.edu","December 9th 2017, 09:24:18.000","December 9th 2017, 09:24:25.000","645.93","0.001","52.646","92.584","5.67","698.3"
"dtn07.nersc.gov","ie07.ncsa.illinois.edu","December 9th 2017, 09:24:18.000","December 9th 2017, 09:24:25.000","532.68",0,"52.661","92.428","3.563","572.8"
"dtn07.nersc.gov","ie07.ncsa.illinois.edu","December 9th 2017, 09:24:18.000","December 9th 2017, 09:24:25.000","415.24",0,"52.657","95.965","3.817","448.9"
"dtn07.nersc.gov","ie07.ncsa.illinois.edu","December 9th 2017, 09:24:18.000","December 9th 2017, 09:24:25.000","301.55",0,"52.686","92.31","2.879",326
"dtn07.nersc.gov","ie07.ncsa.illinois.edu","December 9th 2017, 15:47:57.000","December 9th 2017, 15:48:04.000","571.27","0.002","52.644","92.671","2.78","585.2"
"dtn07.nersc.gov","ie07.ncsa.illinois.edu","December 9th 2017, 15:47:57.000","December 9th 2017, 15:48:04.000",556,0,"52.643","92.262","3.729","566.6"
"dtn07.nersc.gov","ie07.ncsa.illinois.edu","December 9th 2017, 15:47:57.000","December 9th 2017, 15:48:04.000","426.81",0,"52.648","92.628","3.03","437.2"
"dtn07.nersc.gov","ie07.ncsa.illinois.edu","December 9th 2017, 15:47:57.000","December 9th 2017, 15:48:04.000","376.88",0,"52.646","91.881","2.841",386
